osm_id,latitude,longitude,source_type,name,industrial,power,plant_source,landuse,man_made,operator
way_1032996448,24.443786,84.06299,MINING,,,,,quarry,,
way_1032996450,24.4439582,84.0621183,MINING,,,,,quarry,,
way_1033101350,24.1868102,83.788859,MINING,,,,,quarry,,
way_1033101351,24.1858312,83.7883348,MINING,,,,,quarry,,
way_1033101352,24.1872158,83.7867566,MINING,,,,,quarry,,
way_1033101353,24.1867451,83.7872575,MINING,,,,,quarry,,
way_1033101354,24.1843516,83.8237578,MINING,,,,,quarry,,
way_1033101355,24.1776411,83.7956841,MINING,,,,,quarry,,
way_1033101356,24.1784637,83.7951896,MINING,,,,,quarry,,
way_1033101357,24.1785332,83.796619,MINING,,,,,quarry,,
way_1033101387,24.2118685,83.7843605,MINING,,,,,quarry,,
way_1033101388,24.2144587,83.7900639,MINING,,,,,quarry,,
way_1033101410,24.2366033,83.7763548,MINING,,,,,quarry,,
way_1033101411,24.2359506,83.7760413,MINING,,,,,quarry,,
way_1033101412,24.2390484,83.7763006,MINING,,,,,quarry,,
way_1033101413,24.2403886,83.7756693,MINING,,,,,quarry,,
way_1033101414,24.2397523,83.7775129,MINING,,,,,quarry,,
way_1033101445,24.2609485,83.8079264,MINING,,,,,quarry,,
way_1033101461,24.2791733,83.8032124,MINING,,,,,quarry,,
way_1033101462,24.2801403,83.8028926,MINING,,,,,quarry,,
way_1033555304,23.5084589,75.4959977,MINING,,,,,quarry,,
way_1033555305,23.5080801,75.501126,MINING,,,,,quarry,,
way_1033555306,23.5007933,75.4991774,MINING,,,,,quarry,,
way_1033555311,23.5005141,75.4230523,MINING,,,,,quarry,,
way_1033743419,23.541937,75.5579701,MINING,,,,,quarry,,
way_1033743420,23.546213,75.5596599,MINING,,,,,quarry,,
way_1033743422,23.5689927,75.654838,MINING,,,,,quarry,,
way_1033743424,23.5599796,75.6474727,MINING,,,,,quarry,,
way_1033771442,23.5158816,75.5983696,MINING,,,,,quarry,,
way_1033771443,23.5124999,75.6087202,MINING,,,,,quarry,,
way_1033771444,23.503542,75.6099325,MINING,,,,,quarry,,
way_1033854760,28.9473914,80.2640883,MINING,,,,,quarry,,
way_1033895031,23.5410751,75.7753846,MINING,,,,,quarry,,
way_1033895111,23.6385805,75.6679702,MINING,,,,,quarry,,
way_1033895113,23.6475437,75.6623644,MINING,,,,,quarry,,
way_1033956800,23.7396777,75.6965115,MINING,,,,,quarry,,
way_1034130076,23.7036173,76.0342366,MINING,,,,,quarry,,
way_1034130078,23.7069243,75.9869197,MINING,,,,,quarry,,
way_1034180349,23.5700596,75.9932041,MINING,,,,,quarry,,
way_1034180371,23.613552,75.9607536,MINING,,,,,quarry,,
way_1034180446,23.6756733,76.1325824,MINING,,,,,quarry,,
way_1034180447,23.6765748,76.1244231,MINING,,,,,quarry,,
way_1034200630,23.5471401,76.1076111,MINING,,,,,quarry,,
way_1034200644,23.6010839,75.9545534,MINING,,,,,quarry,,
way_1034203483,23.6365521,75.9740075,MINING,,,,,quarry,,
way_1034297763,23.6902148,76.3404858,MINING,,,,,quarry,,
way_1034297875,23.8502864,76.2536466,MINING,,,,,quarry,,
way_1034297876,23.8687868,76.2524932,MINING,,,,,quarry,,
way_1034532471,23.7344799,76.4467442,MINING,,,,,quarry,,
way_1034572971,23.6002334,76.6603044,MINING,,,,,quarry,,
way_1034653819,23.8327006,84.091774,MINING,,,,,quarry,,
way_1034813152,28.0754639,75.9032428,MINING,,,,,quarry,,
way_1034892085,23.9146978,84.1428582,MINING,,,,,quarry,,
way_1034892086,23.9143778,84.1442173,MINING,,,,,quarry,,
way_1034892087,23.9126002,84.1435401,MINING,,,,,quarry,,
way_1034892088,23.9094664,84.1424861,MINING,,,,,quarry,,
way_1034934713,23.6505328,84.9844958,MINING,,brickyard,,,quarry,,
way_1034934714,23.6503534,84.9808795,MINING,,brickyard,,,quarry,,
way_1034934770,23.6539393,84.834779,MINING,,,,,quarry,,
way_1034934771,23.65051,84.8342579,MINING,,,,,quarry,,
way_1034934772,23.6497158,84.8330656,MINING,,,,,quarry,,
way_1034934788,23.6590887,84.766117,MINING,,,,,quarry,,
way_1034934789,23.6662426,84.7672851,MINING,,,,,quarry,,
way_1034934790,23.6666123,84.7692404,MINING,,,,,quarry,,
way_1034934791,23.6646335,84.7665435,MINING,,,,,quarry,,
way_1035039848,23.6364071,84.9478126,MINING,,,,,quarry,,
way_1035039850,23.6327667,84.9553925,MINING,,,,,quarry,,
way_1035039865,23.6394307,84.9485103,MINING,,,,,quarry,,
way_1035039866,23.6390166,84.9470683,MINING,,,,,quarry,,
way_1035039867,23.639599,84.9427029,MINING,,,,,quarry,,
way_1035039868,23.638132,84.9418326,MINING,,,,,quarry,,
way_1035039869,23.6375731,84.9407235,MINING,,,,,quarry,,
way_1035039870,23.6327164,84.9415805,MINING,,,,,quarry,,
way_1035039871,23.6344844,84.9398638,MINING,,,,,quarry,,
way_1035039877,23.6382906,84.9216128,MINING,,,,,quarry,,
way_1035039878,23.6373335,84.9203534,MINING,,,,,quarry,,
way_1035039883,23.6323133,84.9224589,MINING,,,,,quarry,,
way_1035039884,23.6349218,84.9217066,MINING,,,,,quarry,,
way_1035081694,24.087652,77.2551137,MINING,,,,,quarry,,
way_1035102422,23.9667616,77.1419419,MINING,,,,,quarry,,
way_1035102423,23.9898672,77.0917564,MINING,,,,,quarry,,
way_1035102424,24.0123364,77.128087,MINING,,,,,quarry,,
way_1035135423,23.7762191,77.139768,MINING,,,,,quarry,,
way_1035153788,23.6896264,84.9726243,MINING,,,,,quarry,,
way_1035153789,23.689441,84.9702197,MINING,,,,,quarry,,
way_1035153790,23.688951,84.9709821,MINING,,,,,quarry,,
way_1035153791,23.6854815,84.945475,MINING,,,,,quarry,,
way_1035153792,23.6875792,84.9474076,MINING,,,,,quarry,,
way_1035153793,23.6713634,84.9422215,MINING,,,,,quarry,,
way_1035153794,23.6763255,84.9309911,MINING,,,,,quarry,,
way_1035153795,23.6742105,84.933904,MINING,,,,,quarry,,
way_1035153797,23.6729908,84.9284269,MINING,,,,,quarry,,
way_1035153798,23.674127,84.9279213,MINING,,,,,quarry,,
way_1035153799,23.6695603,84.9263414,MINING,,,,,quarry,,
way_1035153800,23.6681772,84.9264353,MINING,,,,,quarry,,
way_1035153801,23.6671104,84.9249628,MINING,,,,,quarry,,
way_1035153802,23.6681533,84.9239851,MINING,,,,,quarry,,
way_1035153803,23.6653874,84.9832955,MINING,,,,,quarry,,
way_1035153804,23.6617445,84.9867108,MINING,,,,,quarry,,
way_1035153805,23.6530138,84.9721268,MINING,,,,,quarry,,
way_1035153806,23.6510424,84.9717446,MINING,,,,,quarry,,
way_1035153807,23.6557008,84.9813321,MINING,,,,,quarry,,
way_1035153808,23.6536813,84.9774161,MINING,,,,,quarry,,
way_1035153809,23.6508448,84.9766987,MINING,,,,,quarry,,
way_1035153810,23.6508239,84.9847513,MINING,,,,,quarry,,
way_1035153811,23.649964,84.9819684,MINING,,,,,quarry,,
way_1035153812,23.6396739,84.9748948,MINING,,,,,quarry,,
way_1035153813,23.6388176,84.9754741,MINING,,,,,quarry,,
way_1035153814,23.6381074,84.9741116,MINING,,,,,quarry,,
way_1035153815,23.6384896,84.9729006,MINING,,,,,quarry,,
way_1035153816,23.6422969,84.9677481,MINING,,,,,quarry,,
way_1035153817,23.644378,84.9705161,MINING,,,,,quarry,,
way_1035153818,23.6439431,84.9682134,MINING,,,,,quarry,,
way_1035153819,23.6743886,84.9669233,MINING,,,,,quarry,,
way_1035153820,23.6734703,84.9692501,MINING,,,,,quarry,,
way_1035153821,23.6716938,84.9674798,MINING,,,,,quarry,,
way_1035153822,23.6692287,84.9709372,MINING,,,,,quarry,,
way_1035153823,23.6705245,84.9699032,MINING,,,,,quarry,,
way_1035153824,23.6717033,84.9691328,MINING,,,,,quarry,,
way_1035153825,23.6673924,84.9740767,MINING,,,,,quarry,,
way_1035153826,23.6689363,84.9749887,MINING,,,,,quarry,,
way_1035153827,23.6640562,84.970044,MINING,,,,,quarry,,
way_1035153828,23.6615491,84.9704115,MINING,,,,,quarry,,
way_1035153829,23.6601329,84.975053,MINING,,,,,quarry,,
way_1035153830,23.6594916,84.9673645,MINING,,,,,quarry,,
way_1035153831,23.6608219,84.9664713,MINING,,,,,quarry,,
way_1035153832,23.6629126,84.964567,MINING,,,,,quarry,,
way_1035153834,23.6676975,84.9648212,MINING,,,,,quarry,,
way_1035153835,23.6700135,84.9491376,MINING,,,,,quarry,,
way_1035153836,23.6663556,84.9431442,MINING,,,,,quarry,,
way_1035153837,23.6597815,84.943014,MINING,,,,,quarry,,
way_1035153838,23.6603085,84.9414745,MINING,,,,,quarry,,
way_1035346046,24.5172151,77.6196849,MINING,,,,,quarry,,
way_1035346047,24.5173908,77.6148811,MINING,,,,,quarry,,
way_1035351736,23.6807258,84.8947747,MINING,,,,,quarry,,
way_1035351737,23.6785847,84.8947114,MINING,,,,,quarry,,
way_1035351738,23.6778087,84.8924041,MINING,,,,,quarry,,
way_1035351739,23.6706199,84.9000095,MINING,,,,,quarry,,
way_1035351740,23.6718804,84.8975495,MINING,,,,,quarry,,
way_1035383448,24.7558511,77.8162452,MINING,,,,,quarry,,
way_1035383449,24.7598773,77.8279853,MINING,,,,,quarry,,
way_1035426021,24.9389181,77.9029611,MINING,,,,,quarry,,
way_1035593006,24.8578339,78.111586,MINING,,,,,quarry,,
way_1035607000,25.0105716,77.5360108,MINING,,,,,quarry,,
way_1035607001,25.0053843,77.5286293,MINING,,,,,quarry,,
way_1035836389,25.2163807,78.2295496,MINING,,,,,quarry,,
way_1035906451,26.4167169,76.7426925,MINING,,,,,quarry,,
way_1035907101,24.1550836,80.8319349,MINING,,,,,quarry,,
way_1035907102,24.1581384,80.8346483,MINING,,,,,quarry,,
way_1035907103,24.1672253,80.8452315,MINING,,,,,quarry,,
way_1035907104,24.1466213,80.8086256,MINING,,,,,quarry,,
way_1035919881,25.33351,77.64714,MINING,,,,,quarry,,
way_1035936807,25.2611458,78.1532567,MINING,,,,,quarry,,
way_1035955263,25.4488186,78.0891358,MINING,,,,,quarry,,
way_1035955264,25.6103729,78.3629974,MINING,,,,,quarry,,
way_1036026712,28.9561959,80.2355027,MINING,,,,,quarry,,
way_1036043353,28.127573,76.9030953,MINING,,,,,quarry,,
way_1036043363,28.327285,77.0474302,MINING,,,,,quarry,,
way_1036043364,28.3167921,77.0496511,MINING,,,,,quarry,,
way_1036043365,28.3102938,77.0420175,MINING,,,,,quarry,,
way_1036043372,28.3084268,77.0029766,MINING,,,,,quarry,,
way_1036043374,28.2706011,77.0180216,MINING,,,,,quarry,,
way_1036043376,28.2184959,77.0489381,MINING,,,,,quarry,,
way_1036043382,28.2442094,77.0157981,MINING,,,,,quarry,,
way_1036043385,28.3005753,77.0013195,MINING,,,,,quarry,,
way_1036043386,28.2856346,77.0180122,MINING,,,,,quarry,,
way_1036043391,28.1292116,76.9578741,MINING,,,,,quarry,,
way_1036043392,28.1547846,76.9666327,MINING,,,,,quarry,,
way_1036043393,28.1635534,76.9686059,MINING,,,,,quarry,,
way_1036043394,28.1742166,76.9868096,MINING,,,,,quarry,,
way_1036043395,28.1961473,76.9978358,MINING,,,,,quarry,,
way_1036071390,25.7088673,78.4265471,MINING,,,,,quarry,,
way_1036071391,25.6284633,78.549698,MINING,,,,,quarry,,
way_1036071392,25.6122763,78.5431159,MINING,,,,,quarry,,
way_1036076555,25.6918599,78.5490355,MINING,,,,,quarry,,
way_1036085191,27.9017772,76.8834508,MINING,,,,,quarry,,
way_1036086241,27.5419524,76.7040163,MINING,,,,,quarry,,
way_1036086242,27.550447,76.6969407,MINING,,,,,quarry,,
way_1036096514,25.7190629,78.7404084,MINING,,,,,quarry,,
way_1036096515,25.7192997,78.7515503,MINING,,,,,quarry,,
way_1036096516,25.7089302,78.7439623,MINING,,,,,quarry,,
way_1036096517,25.7104067,78.7456495,MINING,,,,,quarry,,
way_1036096518,25.690436,78.7764328,MINING,,,,,quarry,,
way_1036096519,25.6834579,78.7748158,MINING,,,,,quarry,,
way_1036499882,26.2309769,78.501724,MINING,,,,,quarry,,
way_1036773757,26.4697374,78.4582615,MINING,,,,,quarry,,
way_1036773758,26.4556758,78.4438311,MINING,,,,,quarry,,
way_1036851710,26.3895583,78.0370474,MINING,,,,,quarry,,
way_1036862686,26.3250228,78.2052273,MINING,,,,,quarry,,
way_1037334597,25.470142,76.743139,MINING,,,,,quarry,,
way_1037777486,24.1430553,77.6430202,MINING,,,,,quarry,,
way_1037777487,24.2022635,77.4673381,MINING,,,,,quarry,,
way_1037910447,24.2496572,78.2575465,MINING,,,,,quarry,,
way_1038016073,23.8356794,77.8941286,MINING,,,,,quarry,,
way_1038016074,23.7947398,78.0295908,MINING,,,,,quarry,,
way_1038175858,23.7832536,77.6028836,MINING,,,,,quarry,,
way_1038284114,23.5263462,77.373029,MINING,,,,,quarry,,
way_1038284115,23.6836406,77.2789317,MINING,,,,,quarry,,
way_1038284116,23.7708509,77.2755414,MINING,,,,,quarry,,
way_1038365922,23.7421527,76.9782373,MINING,,,,,quarry,,
way_1038365923,23.749615,76.9796281,MINING,,,,,quarry,,
way_1038365924,23.7502337,76.9834328,MINING,,,,,quarry,,
way_1038672278,23.6155697,77.1239644,MINING,,,,,quarry,,
way_1038672279,23.7535934,77.1500891,MINING,,,,,quarry,,
way_1038690687,23.7134677,76.4833832,MINING,,,,,quarry,,
way_1038792717,23.6696917,76.4403605,MINING,,,,,quarry,,
way_1038795899,23.59328,76.3974747,MINING,,,,,quarry,,
way_1038993391,23.5587897,76.1931682,MINING,,,,,quarry,,
way_1038993392,23.5245952,76.2162378,MINING,,,,,quarry,,
way_1039417409,23.5936535,77.9828775,MINING,,,,,quarry,,
way_1039813802,23.5334766,76.3377016,MINING,,,,,quarry,,
way_1039864952,23.6823695,76.5268162,MINING,,,,,quarry,,
way_1039991638,23.7097976,76.9786262,MINING,,,,,quarry,,
way_1039991639,23.6995736,76.9768519,MINING,,,,,quarry,,
way_1040122089,23.7547595,77.1541071,MINING,,,,,quarry,,
way_1040166007,23.7943754,76.9802799,MINING,,,,,quarry,,
way_1040203984,24.1591325,77.2205615,MINING,,,,,quarry,,
way_1040860565,24.3676609,80.0708378,MINING,,,,,quarry,,
way_1040860566,24.3691366,80.0646149,MINING,,,,,quarry,,
way_1040860567,24.4762663,80.2340287,MINING,,,,,quarry,,
way_1040860568,24.4950033,80.3040451,MINING,,,,,quarry,,
way_1041476508,25.1554285,81.5417075,MINING,,,,,quarry,,
way_1041608660,25.1157829,81.4052823,MINING,,,,,quarry,,
way_1041611417,25.1612478,81.5431854,MINING,,,,,quarry,,
way_1041767043,25.1765766,81.558305,MINING,,,,,quarry,,
way_1041810507,25.1463128,81.606507,MINING,,,,,quarry,,
way_1042209017,24.8881641,81.5859747,MINING,,,,,quarry,,
way_1042209018,24.8862017,81.5796782,MINING,,,,,quarry,,
way_1042209019,24.8849231,81.5737063,MINING,,,,,quarry,,
way_1042209028,24.8644072,81.3910465,MINING,,,,,quarry,,
way_1046518345,24.5647641,74.5640454,MINING,,,,,quarry,,
way_1046518362,24.5330252,74.606148,MINING,,,,,quarry,,
way_1046518363,24.5481709,74.5846742,MINING,,,,,quarry,,
way_1046518364,24.5364949,74.5847305,MINING,,,,,quarry,,
way_1047389176,25.3584627,74.5596439,MINING,,,,,quarry,,
way_1047389177,25.3527669,74.5550626,MINING,,,,,quarry,,
way_1049391325,24.4922645,76.027869,MINING,,,,,quarry,,
way_1049391326,24.51138,76.0319138,MINING,,,,,quarry,,
way_1049391327,24.5050247,76.0217428,MINING,,,,,quarry,,
way_1049391342,24.5400328,76.0109014,MINING,,,,,quarry,,
way_1049595531,24.6208466,76.9861794,MINING,,,,,quarry,,
way_1049595973,24.6325063,77.0155334,MINING,,,,,quarry,,
way_1049595974,24.628298,77.0105016,MINING,,,,,quarry,,
way_1049595975,24.6218413,77.0129746,MINING,,,,,quarry,,
way_1049998439,27.349269,83.7099382,MINING,,,,,quarry,,
way_1049998440,27.3496549,83.7084926,MINING,,,,,quarry,,
way_1049998443,27.3474739,83.7113209,MINING,,,,,quarry,,
way_1049998444,27.3478527,83.7133592,MINING,,,,,quarry,,
way_1050043184,25.0773393,75.3694511,MINING,,,,,quarry,,
way_1050043198,25.0745844,75.3304732,MINING,,,,,quarry,,
way_1050043199,25.0739915,75.3393727,MINING,,,,,quarry,,
way_1050043202,25.0458773,75.4944447,MINING,,,,,quarry,,
way_1050043203,25.0647253,75.4949194,MINING,,,,,quarry,,
way_1050043204,25.0659013,75.4824418,MINING,,,,,quarry,,
way_1050175813,27.359822,83.7614507,MINING,,,,,quarry,,
way_1050254301,25.0703522,75.4677111,MINING,,,,,quarry,,
way_1050262603,25.1429439,75.2618087,MINING,,,,,quarry,,
way_1050262604,25.1438957,75.2365905,MINING,,,,,quarry,,
way_1050262612,25.1532482,75.3839242,MINING,,,,,quarry,,
way_1050262621,25.1143087,75.3623056,MINING,,,,,quarry,,
way_1050262622,25.1173835,75.3481919,MINING,,,,,quarry,,
way_1050262623,25.1300113,75.3493184,MINING,,,,,quarry,,
way_1050737351,25.2592659,75.44889,MINING,,,,,quarry,,
way_1050791225,25.5085727,75.8668452,MINING,,,,,quarry,,
way_1050796284,25.4536115,74.6550285,MINING,,,,,quarry,,
way_1050796285,25.4591623,74.6527648,MINING,,,,,quarry,,
way_1050796286,25.4565371,74.6470249,MINING,,,,,quarry,,
way_1051144721,25.7506374,75.2198856,MINING,,,,,quarry,,
way_1051144722,25.7656097,75.212633,MINING,,,,,quarry,,
way_1051144723,25.7762137,75.2113777,MINING,,,,,quarry,,
way_1051144724,25.7974256,75.2170747,MINING,,,,,quarry,,
way_1051144725,25.8041557,75.2237347,MINING,,,,,quarry,,
way_1051144726,25.8226657,75.2698231,MINING,,,,,quarry,,
way_1051144727,25.8100549,75.2549341,MINING,,,,,quarry,,
way_1051144728,25.8068409,75.2453345,MINING,,,,,quarry,,
way_1051144729,25.8054742,75.2339995,MINING,,,,,quarry,,
way_1051309034,26.5568308,77.1629637,MINING,,,,,quarry,,
way_1051309035,26.5507221,77.1531576,MINING,,,,,quarry,,
way_1051309036,26.5522552,77.1558452,MINING,,,,,quarry,,
way_1052510625,26.2827341,76.7379342,MINING,,,,,quarry,,
way_1052510626,26.2955742,76.7324282,MINING,,,,,quarry,,
way_1052510634,26.4652054,76.8259832,MINING,,,,,quarry,,
way_1052519438,26.9734818,77.2456025,MINING,,,,,quarry,,
way_1052519439,26.9736706,77.2438474,MINING,,,,,quarry,,
way_1052770396,26.8133928,76.8098206,MINING,,,,,quarry,,
way_1052770397,26.8168313,76.7902238,MINING,,,,,quarry,,
way_1052770398,26.8100513,76.7925086,MINING,,,,,quarry,,
way_1052770427,26.9745069,76.8545182,MINING,,,,,quarry,,
way_1052913349,26.8732653,76.8764961,MINING,,,,,quarry,,
way_1052913350,26.8793815,76.8825605,MINING,,,,,quarry,,
way_1052987811,26.7861384,76.1464504,MINING,,,,,quarry,,
way_1052987812,26.7836764,76.1493991,MINING,,,,,quarry,,
way_1052987813,26.78843,76.1222278,MINING,,,,,quarry,,
way_1052987814,26.7727288,76.1310512,MINING,,,,,quarry,,
way_1052987815,26.7613247,76.1365901,MINING,,,,,quarry,,
way_1052987823,26.7396078,76.1035424,MINING,,,,,quarry,,
way_1052987849,26.8168712,76.1157286,MINING,,,,,quarry,,
way_1052987858,26.8869888,75.9926633,MINING,,,,,quarry,,
way_1052987859,26.8847579,75.9901489,MINING,Dayarampura Quarry,,,,quarry,,
way_1052987860,26.8800113,76.0035108,MINING,,,,,quarry,,
way_1052987861,26.8706408,76.0295336,MINING,,,,,quarry,,
way_1052987871,26.8655383,76.1088264,MINING,,,,,quarry,,
way_1052987874,26.8730775,76.0817207,MINING,,,,,quarry,,
way_1052987881,26.8776732,76.0161108,MINING,,,,,quarry,,
way_1053060103,26.9766104,76.4089709,MINING,,,,,quarry,,
way_1053248991,26.9288352,76.6317603,MINING,,,,,quarry,,
way_1053248992,26.9379197,76.637299,MINING,,,,,quarry,,
way_1053248993,26.9412146,76.6451043,MINING,,,,,quarry,,
way_1053248994,26.9462528,76.6517856,MINING,,,,,quarry,,
way_1053294294,26.866317,76.6929308,MINING,,,,,quarry,,
way_1053333410,26.9873278,77.0531755,MINING,,,,,quarry,,
way_1053380045,26.9559526,77.4528971,MINING,,,,,quarry,,
way_1053380046,26.9699379,77.4587202,MINING,,,,,quarry,,
way_1053546132,27.6996969,77.0079803,MINING,,,,,quarry,,
way_1053546165,27.7365762,77.0153188,MINING,,,,,quarry,,
way_1053546166,27.7119456,76.9936144,MINING,,,,,quarry,,
way_1053546167,27.7291075,76.9983029,MINING,,,,,quarry,,
way_1053546168,27.7243993,77.0022726,MINING,,,,,quarry,,
way_1053546169,27.7244395,77.0087099,MINING,,,,,quarry,,
way_1053546177,27.806537,77.0429324,MINING,,,,,quarry,,
way_1053546178,27.8057285,77.0522502,MINING,,,,,quarry,,
way_1053546179,27.8045494,77.0508058,MINING,,,,,quarry,,
way_1053546180,27.8087012,77.0518237,MINING,,,,,quarry,,
way_1053551367,27.8044094,77.0781201,MINING,,,,,quarry,,
way_1053551368,27.8037261,77.0808506,MINING,,,,,quarry,,
way_1053551371,27.7950232,77.0531165,MINING,,,,,quarry,,
way_1053551372,27.801866,77.0574778,MINING,,,,,quarry,,
way_1053633407,27.5619564,76.9998103,MINING,,,,,quarry,,
way_1053940815,27.2026415,76.4345026,MINING,,,,,quarry,,
way_1054022698,27.8309359,76.7680729,MINING,,,,,quarry,,
way_1054022699,27.8273423,76.7638323,MINING,,,,,quarry,,
way_1054151500,27.7121499,76.4122779,MINING,,,,,quarry,,
way_1054173628,27.7088397,76.2781942,MINING,,,,,quarry,,
way_1054202737,27.4858306,76.1216551,MINING,,,,,quarry,,
way_1054202741,27.5188311,75.9910422,MINING,,,,,quarry,,
way_1054202742,27.5217735,75.9805762,MINING,,,,,quarry,,
way_1054210491,27.1768127,75.9240675,MINING,,,,,quarry,,
way_1054336284,27.1203625,75.8787301,MINING,,,,,quarry,,
way_1054336285,27.1265311,75.8826676,MINING,,,,,quarry,,
way_1054336286,27.1357071,75.8614379,MINING,,,,,quarry,,
way_1054336298,27.0824361,75.7949191,MINING,,,,,quarry,,
way_1054336299,27.0825316,75.8047145,MINING,,,,,quarry,,
way_1054412669,24.2655204,75.7488066,MINING,,,,,quarry,,
way_1054412670,24.2698679,75.7451964,MINING,,,,,quarry,,
way_1054422932,24.0124466,75.3214127,MINING,,,,,quarry,,
way_1054647554,24.2624051,75.507735,MINING,,,,,quarry,,
way_1054647555,24.0764146,75.5422229,MINING,,,,,quarry,,
way_1054783164,24.0662979,76.1457735,MINING,,,,,quarry,,
way_1055704368,24.5702892,77.3057163,MINING,,,,,quarry,,
way_1056712212,23.5996263,78.7507618,MINING,,,,,quarry,,
way_1056903309,27.8927882,74.5059406,MINING,,,,,quarry,,
way_1056923353,28.0449306,74.7601846,MINING,,,,,quarry,,
way_1056923354,28.0459557,74.7647739,MINING,,,,,quarry,,
way_1056923355,28.0390974,74.7548282,MINING,,,,,quarry,,
way_1056999526,27.9067123,75.8554029,MINING,,,,,quarry,,
way_1056999527,27.910481,75.8613306,MINING,,,,,quarry,,
way_1056999528,27.9139273,75.865016,MINING,,,,,quarry,,
way_1056999529,27.9152498,75.8700907,MINING,,,,,quarry,,
way_1057086924,27.8131732,75.9880113,MINING,,,,,quarry,,
way_1057086925,27.8152964,76.0201898,MINING,,,,,quarry,,
way_1057086926,27.8179131,76.0192162,MINING,,,,,quarry,,
way_1057337962,27.7117984,75.5762761,MINING,,,,,quarry,,
way_1057337963,27.7059943,75.5732721,MINING,,,,,quarry,,
way_1057337964,27.7063605,75.5697047,MINING,,,,,quarry,,
way_1057337965,27.7079468,75.565424,MINING,,,,,quarry,,
way_1057415934,27.625656,75.6127435,MINING,,,,,quarry,,
way_1057419293,27.7333644,75.6928155,MINING,,,,,quarry,,
way_1057504719,27.7526663,75.8295357,MINING,,,,,quarry,,
way_1057506985,27.754767,75.8847732,MINING,,,,,quarry,,
way_1057506986,27.7349099,75.8600512,MINING,,,,,quarry,,
way_1057506987,27.7432899,75.8629131,MINING,,,,,quarry,,
way_1057506988,27.7407309,75.873819,MINING,,,,,quarry,,
way_1057511056,27.7300287,76.0786753,MINING,,,,,quarry,,
way_1057511057,27.7403575,76.0898012,MINING,,,,,quarry,,
way_1057511058,27.7408496,76.0815131,MINING,,,,,quarry,,
way_1072154426,28.643592,80.475618,MINING,,,,,quarry,,
way_1073933497,27.0774209,76.127454,MINING,,,,,quarry,,
way_1079929218,27.022871,84.9121006,MINING,,,,,quarry,,
way_1080107207,27.492771,82.5330201,MINING,,,,,quarry,,
way_1080182134,27.0239024,84.9137049,MINING,,,,,quarry,,
way_1080182140,27.0240765,84.9161544,MINING,,,,,quarry,,
way_1080182141,27.0241631,84.918559,MINING,,,,,quarry,,
way_1080652821,28.650456,80.6211191,MINING,,,,,quarry,,
way_1080709724,28.3861832,80.9268862,MINING,,,,,quarry,,
way_1080817272,28.0128648,81.3718968,MINING,,,,,quarry,,
way_1080817273,28.0140665,81.3676187,MINING,,,,,quarry,,
way_1080900622,27.0459267,84.7711422,MINING,,,,,quarry,,
way_1080900628,27.0502518,84.7681501,MINING,,,,,quarry,,
way_1081016572,27.615844,81.6365527,MINING,,,,,quarry,,
way_1081016577,27.6176241,81.6342029,MINING,,,,,quarry,,
way_1081016580,27.61304,81.6414901,MINING,,,,,quarry,,
way_1081016583,27.6116586,81.6385641,MINING,,,,,quarry,,
way_1081016584,27.614203,81.638476,MINING,,,,,quarry,,
way_1081016587,27.6295932,81.6833616,MINING,,,,,quarry,,
way_1081016588,27.6350802,81.6746172,MINING,,,,,quarry,,
way_1081016589,27.6354117,81.6756893,MINING,,,,,quarry,,
way_1081016590,27.636507,81.6761446,MINING,,,,,quarry,,
way_1081016591,27.6397751,81.6603497,MINING,,,,,quarry,,
way_1081016593,27.6383162,81.6593692,MINING,,,,,quarry,,
way_1081016596,27.6341304,81.665089,MINING,,,,,quarry,,
way_1081016597,27.6197374,81.6361667,MINING,,,,,quarry,,
way_1081016598,27.6195383,81.634281,MINING,,,,,quarry,,
way_1081016599,27.6207038,81.6331833,MINING,,,,,quarry,,
way_1081016600,27.6196944,81.6431661,MINING,,,,,quarry,,
way_1081016601,27.6184209,81.642955,MINING,,,,,quarry,,
way_1081016602,27.6181525,81.6410298,MINING,,,,,quarry,,
way_1081016618,27.6197058,81.6472905,MINING,,,,,quarry,,
way_1081016625,27.6129663,81.6638259,MINING,,,,,quarry,,
way_1081016626,27.6157526,81.6532131,MINING,,,,,quarry,,
way_1081016627,27.6166294,81.6549663,MINING,,,,,quarry,,
way_1081016628,27.6128977,81.6534495,MINING,,,,,quarry,,
way_1081016629,27.6145157,81.6514714,MINING,,,,,quarry,,
way_1081016630,27.6113586,81.6518825,MINING,,,,,quarry,,
way_1081016631,27.6092871,81.6505117,MINING,,,,,quarry,,
way_1081016633,27.6069843,81.6474342,MINING,,,,,quarry,,
way_1081016634,27.6094746,81.6444279,MINING,,,,,quarry,,
way_1081016635,27.6091684,81.648071,MINING,,,,,quarry,,
way_1081016642,27.6010555,81.6493574,MINING,,,,,quarry,,
way_1081016643,27.6026266,81.6518152,MINING,,,,,quarry,,
way_1081016644,27.6030423,81.6496865,MINING,,,,,quarry,,
way_1081016645,27.6055169,81.6508318,MINING,,,,,quarry,,
way_1081016646,27.5745417,81.6424468,MINING,,,,,quarry,,
way_1081016648,27.5739907,81.6415628,MINING,,,,,quarry,,
way_1081016650,27.5734871,81.6434658,MINING,,,,,quarry,,
