latitude,longitude,site_name,site_type,category,source,osm_id,osm_type
25.2557259,82.9879145,BHU  Farms,farmland,AGRICULTURAL,OpenStreetMap,26682278,way
26.8906559,75.7864188,,farmland,AGRICULTURAL,OpenStreetMap,29013581,way
26.8877508,75.7807969,,farmland,AGRICULTURAL,OpenStreetMap,29013598,way
26.8818561,75.7727632,,farmland,AGRICULTURAL,OpenStreetMap,29013698,way
26.87609,75.7704672,,farmland,AGRICULTURAL,OpenStreetMap,29013709,way
27.5819557,84.4629694,Elephant Breeding Centre,farmland,AGRICULTURAL,OpenStreetMap,44696492,way
28.4034487,77.1333513,,farmland,AGRICULTURAL,OpenStreetMap,45662384,way
26.6473119,77.7664254,,farmland,AGRICULTURAL,OpenStreetMap,57378485,way
27.1740652,78.0396571,,farmland,AGRICULTURAL,OpenStreetMap,59423088,way
27.1804678,78.034428,,farmland,AGRICULTURAL,OpenStreetMap,59486175,way
27.1821656,78.0382718,,farmland,AGRICULTURAL,OpenStreetMap,59486176,way
30.8687687,75.8068085,Arcadian Villa,farmland,AGRICULTURAL,OpenStreetMap,62262147,way
30.9127149,75.726449,,farmland,AGRICULTURAL,OpenStreetMap,80194125,way
30.9147398,75.7296247,,farmland,AGRICULTURAL,OpenStreetMap,80194126,way
30.909553,75.7297857,,farmland,AGRICULTURAL,OpenStreetMap,80194127,way
30.9119277,75.7192285,,farmland,AGRICULTURAL,OpenStreetMap,80194754,way
30.9112651,75.7282729,Brar Farm,farmland,AGRICULTURAL,OpenStreetMap,80195171,way
30.9132026,75.7128771,,farmland,AGRICULTURAL,OpenStreetMap,80196394,way
28.6440754,77.2573977,,farmland,AGRICULTURAL,OpenStreetMap,80429817,way
28.6567701,77.253181,,farmland,AGRICULTURAL,OpenStreetMap,80431092,way
28.6593475,77.2568558,,farmland,AGRICULTURAL,OpenStreetMap,80431100,way
28.6244838,77.2652479,,farmland,AGRICULTURAL,OpenStreetMap,81061272,way
28.6206296,77.2703915,,farmland,AGRICULTURAL,OpenStreetMap,81061285,way
25.9558415,83.165531,,farmland,AGRICULTURAL,OpenStreetMap,88367524,way
26.073582,83.7121623,,farmland,AGRICULTURAL,OpenStreetMap,94331466,way
26.0744809,83.709796,,farmland,AGRICULTURAL,OpenStreetMap,94331468,way
26.0778472,83.7124243,,farmland,AGRICULTURAL,OpenStreetMap,94348939,way
26.0662313,83.7121475,,farmland,AGRICULTURAL,OpenStreetMap,94348941,way
26.0799565,83.7097355,,farmland,AGRICULTURAL,OpenStreetMap,94348944,way
26.0765762,83.7146459,,farmland,AGRICULTURAL,OpenStreetMap,94348946,way
26.077441,83.7140072,,farmland,AGRICULTURAL,OpenStreetMap,94348950,way
26.067893,83.7114632,,farmland,AGRICULTURAL,OpenStreetMap,94348955,way
26.07903,83.7140841,,farmland,AGRICULTURAL,OpenStreetMap,94348960,way
26.0699199,83.7081482,,farmland,AGRICULTURAL,OpenStreetMap,94348963,way
26.0670226,83.7098802,,farmland,AGRICULTURAL,OpenStreetMap,94348973,way
26.0663557,83.7093182,,farmland,AGRICULTURAL,OpenStreetMap,94348981,way
26.0692913,83.7106719,,farmland,AGRICULTURAL,OpenStreetMap,94348983,way
26.0798595,83.7197009,,farmland,AGRICULTURAL,OpenStreetMap,94498413,way
26.0772506,83.7155528,,farmland,AGRICULTURAL,OpenStreetMap,94498417,way
26.0749403,83.7193998,,farmland,AGRICULTURAL,OpenStreetMap,94498427,way
26.077208,83.7176985,,farmland,AGRICULTURAL,OpenStreetMap,94498428,way
26.0810337,83.7336496,,farmland,AGRICULTURAL,OpenStreetMap,94499759,way
26.0792671,83.7276974,,farmland,AGRICULTURAL,OpenStreetMap,94499767,way
26.0805689,83.7343534,,farmland,AGRICULTURAL,OpenStreetMap,94499776,way
26.078465,83.7323824,,farmland,AGRICULTURAL,OpenStreetMap,94499777,way
26.0821511,83.734437,,farmland,AGRICULTURAL,OpenStreetMap,94499781,way
26.0775444,83.728859,,farmland,AGRICULTURAL,OpenStreetMap,94499786,way
26.0704411,83.7310484,,farmland,AGRICULTURAL,OpenStreetMap,94500088,way
26.072952,83.7288829,,farmland,AGRICULTURAL,OpenStreetMap,94500096,way
26.0701685,83.7229693,,farmland,AGRICULTURAL,OpenStreetMap,94500150,way
26.0664307,83.7142086,,farmland,AGRICULTURAL,OpenStreetMap,94500274,way
26.0639224,83.7196477,,farmland,AGRICULTURAL,OpenStreetMap,94500281,way
26.0679031,83.7141922,,farmland,AGRICULTURAL,OpenStreetMap,94500283,way
26.0685175,83.7173208,,farmland,AGRICULTURAL,OpenStreetMap,94500285,way
26.0832116,83.7052711,,farmland,AGRICULTURAL,OpenStreetMap,94501138,way
26.0843671,83.7068522,,farmland,AGRICULTURAL,OpenStreetMap,94501147,way
26.0834499,83.7080256,,farmland,AGRICULTURAL,OpenStreetMap,94510826,way
26.0841259,83.7117337,,farmland,AGRICULTURAL,OpenStreetMap,94510829,way
26.0847346,83.7083068,,farmland,AGRICULTURAL,OpenStreetMap,94510831,way
26.0859357,83.708908,,farmland,AGRICULTURAL,OpenStreetMap,94510833,way
26.0851156,83.7218541,,farmland,AGRICULTURAL,OpenStreetMap,94525926,way
26.0857896,83.7170805,,farmland,AGRICULTURAL,OpenStreetMap,94525929,way
26.0825891,83.7175353,,farmland,AGRICULTURAL,OpenStreetMap,94525935,way
26.0648429,83.7078635,,farmland,AGRICULTURAL,OpenStreetMap,94527539,way
26.0642856,83.7146525,,farmland,AGRICULTURAL,OpenStreetMap,94527542,way
26.0631966,83.7123119,,farmland,AGRICULTURAL,OpenStreetMap,94527547,way
26.0611052,83.7114766,,farmland,AGRICULTURAL,OpenStreetMap,94574204,way
26.0602206,83.7125281,,farmland,AGRICULTURAL,OpenStreetMap,94574225,way
26.0592457,83.7145244,,farmland,AGRICULTURAL,OpenStreetMap,94574286,way
26.0584511,83.7116444,,farmland,AGRICULTURAL,OpenStreetMap,94574290,way
26.0580156,83.7086673,,farmland,AGRICULTURAL,OpenStreetMap,94576302,way
26.0600209,83.70961,,farmland,AGRICULTURAL,OpenStreetMap,94576310,way
26.0576995,83.7035197,,farmland,AGRICULTURAL,OpenStreetMap,94580943,way
26.0577727,83.7067431,,farmland,AGRICULTURAL,OpenStreetMap,94580945,way
26.0557285,83.7083789,,farmland,AGRICULTURAL,OpenStreetMap,94580952,way
26.0599597,83.7031681,,farmland,AGRICULTURAL,OpenStreetMap,94580961,way
26.0596997,83.7047817,,farmland,AGRICULTURAL,OpenStreetMap,94580962,way
26.0630794,83.7076061,,farmland,AGRICULTURAL,OpenStreetMap,94728807,way
26.0602041,83.7075176,,farmland,AGRICULTURAL,OpenStreetMap,94728820,way
26.0615789,83.7065339,,farmland,AGRICULTURAL,OpenStreetMap,94728829,way
26.0610268,83.7064519,,farmland,AGRICULTURAL,OpenStreetMap,94728836,way
26.0669805,83.7070747,,farmland,AGRICULTURAL,OpenStreetMap,94729046,way
26.0666823,83.7080218,,farmland,AGRICULTURAL,OpenStreetMap,94729052,way
26.0730828,83.703052,,farmland,AGRICULTURAL,OpenStreetMap,94730197,way
26.0716368,83.7073123,,farmland,AGRICULTURAL,OpenStreetMap,94730227,way
26.0678507,83.707511,,farmland,AGRICULTURAL,OpenStreetMap,94730233,way
26.0641971,83.7040021,,farmland,AGRICULTURAL,OpenStreetMap,94730236,way
26.0751969,83.7071154,,farmland,AGRICULTURAL,OpenStreetMap,94730243,way
26.0724031,83.7057597,,farmland,AGRICULTURAL,OpenStreetMap,94730255,way
26.070243,83.706323,,farmland,AGRICULTURAL,OpenStreetMap,94737060,way
26.0687826,83.7027193,,farmland,AGRICULTURAL,OpenStreetMap,94737064,way
26.0700962,83.7021474,,farmland,AGRICULTURAL,OpenStreetMap,94737069,way
31.0686794,75.3387262,,farmland,AGRICULTURAL,OpenStreetMap,95206833,way
31.0907914,75.3327661,,farmland,AGRICULTURAL,OpenStreetMap,95206836,way
31.0766709,75.3267812,,farmland,AGRICULTURAL,OpenStreetMap,95206837,way
26.0762685,83.6962191,,farmland,AGRICULTURAL,OpenStreetMap,95392741,way
26.0805917,83.6973992,,farmland,AGRICULTURAL,OpenStreetMap,95392751,way
26.0786239,83.7034784,,farmland,AGRICULTURAL,OpenStreetMap,95392752,way
26.0820557,83.7062253,,farmland,AGRICULTURAL,OpenStreetMap,95392754,way
26.0725728,83.6966659,,farmland,AGRICULTURAL,OpenStreetMap,95392757,way
26.0811745,83.7017166,,farmland,AGRICULTURAL,OpenStreetMap,95392758,way
26.0800456,83.7013858,,farmland,AGRICULTURAL,OpenStreetMap,95392763,way
26.0814258,83.7040706,,farmland,AGRICULTURAL,OpenStreetMap,95392766,way
26.0746101,83.6990717,,farmland,AGRICULTURAL,OpenStreetMap,95392776,way
26.0792061,83.697299,,farmland,AGRICULTURAL,OpenStreetMap,95392782,way
26.0781212,83.698858,,farmland,AGRICULTURAL,OpenStreetMap,95392784,way
26.0776001,83.706725,,farmland,AGRICULTURAL,OpenStreetMap,95392789,way
26.0717926,83.7009554,,farmland,AGRICULTURAL,OpenStreetMap,95392790,way
26.0733326,83.6952686,,farmland,AGRICULTURAL,OpenStreetMap,95392795,way
26.0715794,83.6962031,,farmland,AGRICULTURAL,OpenStreetMap,95459299,way
26.069618,83.6658214,,farmland,AGRICULTURAL,OpenStreetMap,95459323,way
26.0741629,83.6752797,,farmland,AGRICULTURAL,OpenStreetMap,95459329,way
26.0774338,83.6720888,,farmland,AGRICULTURAL,OpenStreetMap,95459372,way
26.0764416,83.6925852,,farmland,AGRICULTURAL,OpenStreetMap,95459535,way
26.0761228,83.6893669,,farmland,AGRICULTURAL,OpenStreetMap,95459771,way
26.078264,83.6897484,,farmland,AGRICULTURAL,OpenStreetMap,95459804,way
26.079339,83.6880308,,farmland,AGRICULTURAL,OpenStreetMap,95459810,way
26.0816547,83.6908976,,farmland,AGRICULTURAL,OpenStreetMap,95459812,way
26.0792127,83.6749809,,farmland,AGRICULTURAL,OpenStreetMap,95459813,way
26.0770876,83.6732231,,farmland,AGRICULTURAL,OpenStreetMap,95459814,way
26.0774539,83.6705694,,farmland,AGRICULTURAL,OpenStreetMap,95459819,way
26.068018,83.6684363,,farmland,AGRICULTURAL,OpenStreetMap,95459841,way
26.0782423,83.6814925,,farmland,AGRICULTURAL,OpenStreetMap,95459847,way
26.080487,83.6936098,,farmland,AGRICULTURAL,OpenStreetMap,95459888,way
26.066655,83.6876473,,farmland,AGRICULTURAL,OpenStreetMap,95459895,way
26.0814898,83.6787538,,farmland,AGRICULTURAL,OpenStreetMap,95459899,way
26.0782749,83.686945,,farmland,AGRICULTURAL,OpenStreetMap,95459901,way
26.0778776,83.6942753,,farmland,AGRICULTURAL,OpenStreetMap,95459941,way
26.0658907,83.6640243,,farmland,AGRICULTURAL,OpenStreetMap,95459957,way
26.0800917,83.6896116,,farmland,AGRICULTURAL,OpenStreetMap,95459963,way
26.0679227,83.6855783,,farmland,AGRICULTURAL,OpenStreetMap,95459964,way
26.0653019,83.6683814,,farmland,AGRICULTURAL,OpenStreetMap,95459969,way
26.0695093,83.6951718,,farmland,AGRICULTURAL,OpenStreetMap,95459973,way
26.0568196,83.7148428,,farmland,AGRICULTURAL,OpenStreetMap,95459999,way
26.0671313,83.7288989,,farmland,AGRICULTURAL,OpenStreetMap,95460004,way
26.0630745,83.6686981,,farmland,AGRICULTURAL,OpenStreetMap,95460012,way
26.0753859,83.6926967,,farmland,AGRICULTURAL,OpenStreetMap,95460055,way
26.0540452,83.7064928,,farmland,AGRICULTURAL,OpenStreetMap,95460099,way
26.078183,83.6921364,,farmland,AGRICULTURAL,OpenStreetMap,95460119,way
26.0804924,83.682225,,farmland,AGRICULTURAL,OpenStreetMap,95460131,way
26.0658652,83.6708339,,farmland,AGRICULTURAL,OpenStreetMap,95460138,way
26.0676773,83.6841193,,farmland,AGRICULTURAL,OpenStreetMap,95460145,way
26.0790703,83.6708143,,farmland,AGRICULTURAL,OpenStreetMap,95460152,way
26.0744793,83.6875887,,farmland,AGRICULTURAL,OpenStreetMap,95460154,way
26.0640643,83.700767,,farmland,AGRICULTURAL,OpenStreetMap,95520137,way
26.0619233,83.6993224,,farmland,AGRICULTURAL,OpenStreetMap,95520224,way
26.0645818,83.6983214,,farmland,AGRICULTURAL,OpenStreetMap,95520275,way
26.0630531,83.6989574,,farmland,AGRICULTURAL,OpenStreetMap,95520466,way
26.0556912,83.7018105,,farmland,AGRICULTURAL,OpenStreetMap,95541852,way
26.0591912,83.6991792,,farmland,AGRICULTURAL,OpenStreetMap,95541872,way
26.0558164,83.6990684,,farmland,AGRICULTURAL,OpenStreetMap,95541899,way
26.0440087,83.6854504,,farmland,AGRICULTURAL,OpenStreetMap,95545275,way
26.052034,83.6964329,,farmland,AGRICULTURAL,OpenStreetMap,95545289,way
26.0580467,83.6711887,,farmland,AGRICULTURAL,OpenStreetMap,95683594,way
26.0578615,83.6703506,,farmland,AGRICULTURAL,OpenStreetMap,95683598,way
26.0574544,83.6713152,,farmland,AGRICULTURAL,OpenStreetMap,95683599,way
26.0620326,83.6686011,,farmland,AGRICULTURAL,OpenStreetMap,95683602,way
26.0586311,83.667763,,farmland,AGRICULTURAL,OpenStreetMap,95683610,way
26.0614602,83.6654516,,farmland,AGRICULTURAL,OpenStreetMap,95683611,way
26.0578286,83.6723967,,farmland,AGRICULTURAL,OpenStreetMap,95683612,way
26.0589538,83.6701479,,farmland,AGRICULTURAL,OpenStreetMap,95683613,way
26.0585223,83.6712235,,farmland,AGRICULTURAL,OpenStreetMap,95683614,way
26.0582974,83.6715751,,farmland,AGRICULTURAL,OpenStreetMap,95683615,way
26.0602404,83.6690832,,farmland,AGRICULTURAL,OpenStreetMap,95683616,way
26.0618079,83.670571,,farmland,AGRICULTURAL,OpenStreetMap,95683619,way
26.0565278,83.6719924,,farmland,AGRICULTURAL,OpenStreetMap,95685644,way
26.0640337,83.6777359,,farmland,AGRICULTURAL,OpenStreetMap,95685679,way
26.0549573,83.6715401,,farmland,AGRICULTURAL,OpenStreetMap,95685687,way
26.0600351,83.6729773,,farmland,AGRICULTURAL,OpenStreetMap,95685697,way
26.0610415,83.6733334,,farmland,AGRICULTURAL,OpenStreetMap,95685719,way
26.056733,83.6699424,,farmland,AGRICULTURAL,OpenStreetMap,95685722,way
25.3765866,83.025374,,farmland,AGRICULTURAL,OpenStreetMap,103183226,way
25.3785302,83.0236359,,farmland,AGRICULTURAL,OpenStreetMap,103183230,way
25.3759298,83.0292953,,farmland,AGRICULTURAL,OpenStreetMap,103183821,way
25.3751083,83.0296775,,farmland,AGRICULTURAL,OpenStreetMap,103183822,way
25.3778953,83.0259319,,farmland,AGRICULTURAL,OpenStreetMap,103183917,way
25.3783606,83.0257441,,farmland,AGRICULTURAL,OpenStreetMap,103183918,way
25.3848524,83.0244352,,farmland,AGRICULTURAL,OpenStreetMap,103256004,way
25.3863651,83.0264523,,farmland,AGRICULTURAL,OpenStreetMap,103256112,way
25.3762184,83.021298,,farmland,AGRICULTURAL,OpenStreetMap,103256197,way
30.3881744,78.1475397,,farmland,AGRICULTURAL,OpenStreetMap,103379563,way
26.0617168,83.6900148,,farmland,AGRICULTURAL,OpenStreetMap,104416965,way
26.0614809,83.6920919,,farmland,AGRICULTURAL,OpenStreetMap,104416987,way
26.0506216,83.7286706,,farmland,AGRICULTURAL,OpenStreetMap,104417025,way
26.0510268,83.6762451,,farmland,AGRICULTURAL,OpenStreetMap,104417056,way
26.0599642,83.6775947,,farmland,AGRICULTURAL,OpenStreetMap,104417129,way
26.0587266,83.6935465,,farmland,AGRICULTURAL,OpenStreetMap,104417169,way
26.0632361,83.6895615,,farmland,AGRICULTURAL,OpenStreetMap,104417184,way
26.0541693,83.6897172,,farmland,AGRICULTURAL,OpenStreetMap,104417214,way
26.049069,83.6860627,,farmland,AGRICULTURAL,OpenStreetMap,104417293,way
26.0586856,83.6891033,,farmland,AGRICULTURAL,OpenStreetMap,104417468,way
26.0582005,83.6956486,,farmland,AGRICULTURAL,OpenStreetMap,104417484,way
26.0562286,83.6896099,,farmland,AGRICULTURAL,OpenStreetMap,104417821,way
26.0488697,83.6806913,,farmland,AGRICULTURAL,OpenStreetMap,104417839,way
26.0564622,83.6838272,,farmland,AGRICULTURAL,OpenStreetMap,104417893,way
26.0537213,83.6927539,,farmland,AGRICULTURAL,OpenStreetMap,104418099,way
26.0567246,83.6908169,,farmland,AGRICULTURAL,OpenStreetMap,104418145,way
26.0586833,83.6796547,,farmland,AGRICULTURAL,OpenStreetMap,104418180,way
26.0491663,83.6913452,,farmland,AGRICULTURAL,OpenStreetMap,104418238,way
26.0618053,83.6945587,,farmland,AGRICULTURAL,OpenStreetMap,104418249,way
26.0510489,83.6822472,,farmland,AGRICULTURAL,OpenStreetMap,104418315,way
26.0601298,83.6790185,,farmland,AGRICULTURAL,OpenStreetMap,104418377,way
26.0585746,83.691212,,farmland,AGRICULTURAL,OpenStreetMap,104418440,way
26.0592657,83.6947485,,farmland,AGRICULTURAL,OpenStreetMap,104418448,way
26.0661832,83.691184,,farmland,AGRICULTURAL,OpenStreetMap,104418521,way
26.0577073,83.6814105,,farmland,AGRICULTURAL,OpenStreetMap,104418695,way
26.0564341,83.6784904,,farmland,AGRICULTURAL,OpenStreetMap,104418749,way
26.0646729,83.6950439,,farmland,AGRICULTURAL,OpenStreetMap,104418823,way
26.0598396,83.688072,,farmland,AGRICULTURAL,OpenStreetMap,104418857,way
26.0524982,83.688745,,farmland,AGRICULTURAL,OpenStreetMap,104418962,way
26.0562651,83.69269,,farmland,AGRICULTURAL,OpenStreetMap,104418974,way
26.053868,83.6840089,,farmland,AGRICULTURAL,OpenStreetMap,104419127,way
30.0225098,78.2567842,,farmland,AGRICULTURAL,OpenStreetMap,104670707,way
31.2140608,75.4209657,,farmland,AGRICULTURAL,OpenStreetMap,109300864,way
31.2167502,75.4253312,,farmland,AGRICULTURAL,OpenStreetMap,109302074,way
31.2171046,75.4256488,,farmland,AGRICULTURAL,OpenStreetMap,109304121,way
31.2149713,75.4285024,,farmland,AGRICULTURAL,OpenStreetMap,109304127,way
31.216022,75.4277302,,farmland,AGRICULTURAL,OpenStreetMap,109304138,way
30.382426,75.5469059,,farmland,AGRICULTURAL,OpenStreetMap,109699035,way
30.8925714,75.6639294,Dhaliwal Farm,farmland,AGRICULTURAL,OpenStreetMap,118142981,way
30.8977736,75.6608112,Dhaliwal Farm,farmland,AGRICULTURAL,OpenStreetMap,118837610,way
30.897206,75.6608702,Dhaliwal Farm,farmland,AGRICULTURAL,OpenStreetMap,118837617,way
30.8842777,75.6644271,Dhaliwal farm,farmland,AGRICULTURAL,OpenStreetMap,118841078,way
28.19297,83.9654274,,farmland,AGRICULTURAL,OpenStreetMap,120401252,way
28.2187121,83.9727858,Bagbani Farm - Agriculture Research Farm,farmland,AGRICULTURAL,OpenStreetMap,120497611,way
28.2305867,83.9948043,,farmland,AGRICULTURAL,OpenStreetMap,120510895,way
28.1934279,83.9998591,,farmland,AGRICULTURAL,OpenStreetMap,120634990,way
28.2181795,83.9725403,,orchard,AGRICULTURAL,OpenStreetMap,120727402,way
28.2699806,83.9784051,,farmland,AGRICULTURAL,OpenStreetMap,120751091,way
28.2571054,83.9595405,,farmland,AGRICULTURAL,OpenStreetMap,120778789,way
28.1915073,84.0564957,,farmland,AGRICULTURAL,OpenStreetMap,124894550,way
28.1983962,84.0600526,,farmland,AGRICULTURAL,OpenStreetMap,124896070,way
28.2068728,84.0630982,,farmland,AGRICULTURAL,OpenStreetMap,124901756,way
28.2009087,84.0614787,,farmland,AGRICULTURAL,OpenStreetMap,124901899,way
28.2033978,84.0621289,,farmland,AGRICULTURAL,OpenStreetMap,124901900,way
28.1976584,84.062984,,farmland,AGRICULTURAL,OpenStreetMap,124902104,way
28.2025541,84.0685603,,farmland,AGRICULTURAL,OpenStreetMap,124902441,way
28.2056501,84.0714514,,farmland,AGRICULTURAL,OpenStreetMap,124902442,way
28.2026508,84.065105,,farmland,AGRICULTURAL,OpenStreetMap,124902446,way
28.2272033,84.0032561,,farmland,AGRICULTURAL,OpenStreetMap,124967930,way
24.3783716,83.370266,,farmland,AGRICULTURAL,OpenStreetMap,125892337,way
24.4265201,83.3120727,,farmland,AGRICULTURAL,OpenStreetMap,125892360,way
24.3596076,83.3287239,,farmland,AGRICULTURAL,OpenStreetMap,125892376,way
28.4148873,77.1914875,,farmland,AGRICULTURAL,OpenStreetMap,127212897,way
30.6732556,76.8585383,,farmland,AGRICULTURAL,OpenStreetMap,130282186,way
28.1777571,83.9557347,,farmland,AGRICULTURAL,OpenStreetMap,130664643,way
29.0743508,80.4480636,,farmland,AGRICULTURAL,OpenStreetMap,133875734,way
30.0534233,75.9284153,Khet,farmland,AGRICULTURAL,OpenStreetMap,134362343,way
30.0618366,75.9312995,Khet,farmland,AGRICULTURAL,OpenStreetMap,134755600,way
30.0602442,75.9332768,Khet,farmland,AGRICULTURAL,OpenStreetMap,134755890,way
30.0539808,75.9259168,Khet,farmland,AGRICULTURAL,OpenStreetMap,134757753,way
30.0607747,75.9281039,Khet,farmland,AGRICULTURAL,OpenStreetMap,134757774,way
30.0535779,75.9330366,Khet,farmland,AGRICULTURAL,OpenStreetMap,134908203,way
27.261469,79.6620572,,farmland,AGRICULTURAL,OpenStreetMap,134922341,way
30.2386403,75.9292455,,farmland,AGRICULTURAL,OpenStreetMap,135268203,way
30.2431068,75.9271691,,farmland,AGRICULTURAL,OpenStreetMap,135269228,way
30.2468708,75.9297744,,farmland,AGRICULTURAL,OpenStreetMap,135270413,way
30.2377194,75.9384654,,farmland,AGRICULTURAL,OpenStreetMap,135270497,way
28.4410344,77.0322863,,farmland,AGRICULTURAL,OpenStreetMap,143424132,way
28.4129915,77.1867925,,farmland,AGRICULTURAL,OpenStreetMap,143468528,way
28.4001238,77.1393084,,farmland,AGRICULTURAL,OpenStreetMap,143998085,way
28.3943554,77.1435919,,farmland,AGRICULTURAL,OpenStreetMap,143998089,way
28.394963,77.1407619,,farmland,AGRICULTURAL,OpenStreetMap,143998094,way
28.3994676,77.1358117,,farmland,AGRICULTURAL,OpenStreetMap,143998097,way
28.3996039,77.1439995,,farmland,AGRICULTURAL,OpenStreetMap,143998102,way
31.4837851,79.7795774,,farmland,AGRICULTURAL,OpenStreetMap,148106526,way
31.4746641,79.6800496,,farmland,AGRICULTURAL,OpenStreetMap,148106530,way
31.4754442,79.6783321,,farmland,AGRICULTURAL,OpenStreetMap,148106532,way
31.4785596,79.7814793,,farmland,AGRICULTURAL,OpenStreetMap,148106533,way
31.4841543,79.7814035,,farmland,AGRICULTURAL,OpenStreetMap,148106534,way
31.4835483,79.7837215,,farmland,AGRICULTURAL,OpenStreetMap,148106536,way
31.4795636,79.7874464,,farmland,AGRICULTURAL,OpenStreetMap,148106538,way
31.4806883,79.6702481,,farmland,AGRICULTURAL,OpenStreetMap,148106539,way
31.4747429,79.6768119,,farmland,AGRICULTURAL,OpenStreetMap,148106555,way
31.4755913,79.6801766,,farmland,AGRICULTURAL,OpenStreetMap,148106559,way
28.8482676,83.7846322,,farmland,AGRICULTURAL,OpenStreetMap,162271004,way
28.8515623,83.7846993,,farmland,AGRICULTURAL,OpenStreetMap,162271005,way
28.6095513,76.9771674,,farmland,AGRICULTURAL,OpenStreetMap,169022448,way
28.6107051,76.9782431,,farmland,AGRICULTURAL,OpenStreetMap,169022452,way
30.3598631,76.8065121,,farmland,AGRICULTURAL,OpenStreetMap,177522130,way
25.4193278,82.8920763,,farmland,AGRICULTURAL,OpenStreetMap,177612000,way
28.8886365,83.8056964,,farmland,AGRICULTURAL,OpenStreetMap,180548008,way
28.8910939,83.8082996,,farmland,AGRICULTURAL,OpenStreetMap,180548009,way
28.8809531,83.8022818,,farmland,AGRICULTURAL,OpenStreetMap,180548010,way
28.8890582,83.8086714,,farmland,AGRICULTURAL,OpenStreetMap,180548011,way
28.8933988,83.805345,,farmland,AGRICULTURAL,OpenStreetMap,180548013,way
28.9159377,83.8225899,,farmland,AGRICULTURAL,OpenStreetMap,180549079,way
28.915768,83.821856,,farmland,AGRICULTURAL,OpenStreetMap,180549080,way
28.9134838,83.8177312,,farmland,AGRICULTURAL,OpenStreetMap,180549081,way
28.9323735,83.8275735,,farmland,AGRICULTURAL,OpenStreetMap,180549852,way
28.9347095,83.8283072,,farmland,AGRICULTURAL,OpenStreetMap,180549853,way
28.9599163,83.8058478,,farmland,AGRICULTURAL,OpenStreetMap,180559736,way
28.9368831,83.8072113,,farmland,AGRICULTURAL,OpenStreetMap,180559740,way
29.0005239,83.8584424,,farmland,AGRICULTURAL,OpenStreetMap,180568228,way
28.9564931,83.8086531,,farmland,AGRICULTURAL,OpenStreetMap,180568332,way
28.9633844,83.8054374,,farmland,AGRICULTURAL,OpenStreetMap,180568333,way
28.9064535,83.8374968,,farmland,AGRICULTURAL,OpenStreetMap,180569055,way
28.9095016,83.8347941,,farmland,AGRICULTURAL,OpenStreetMap,180569056,way
28.9088219,83.8348165,,farmland,AGRICULTURAL,OpenStreetMap,180569057,way
28.9078013,83.8375448,,farmland,AGRICULTURAL,OpenStreetMap,180569058,way
28.9075386,83.8322452,,farmland,AGRICULTURAL,OpenStreetMap,180569059,way
28.8385092,83.7859756,,farmland,AGRICULTURAL,OpenStreetMap,180569660,way
28.8333474,83.782544,,farmland,AGRICULTURAL,OpenStreetMap,180569665,way
29.1196289,75.7889998,,farmland,AGRICULTURAL,OpenStreetMap,183444774,way
29.1208937,75.7795657,,farmland,AGRICULTURAL,OpenStreetMap,183444781,way
26.0234092,76.8475881,,farmland,AGRICULTURAL,OpenStreetMap,184540551,way
25.6762915,76.4985272,,farmland,AGRICULTURAL,OpenStreetMap,185961437,way
25.7244128,76.5098096,,farmland,AGRICULTURAL,OpenStreetMap,185961439,way
28.2111525,83.9557741,,farmland,AGRICULTURAL,OpenStreetMap,198565147,way
27.6101921,84.547488,POULTRY FARM,farmland,AGRICULTURAL,OpenStreetMap,207264804,way
27.6177659,84.5169305,FISH POND,farmland,AGRICULTURAL,OpenStreetMap,207269896,way
27.6182009,84.5208511,FISH POND,farmland,AGRICULTURAL,OpenStreetMap,207270275,way
27.619363,84.5206547,FISH POND,farmland,AGRICULTURAL,OpenStreetMap,207270278,way
27.6198762,84.5203972,FISH POND,farmland,AGRICULTURAL,OpenStreetMap,207270292,way
27.6198763,84.5209739,FISH POND,farmland,AGRICULTURAL,OpenStreetMap,207270301,way
27.6195606,84.5210668,POULTRY FARM,farmland,AGRICULTURAL,OpenStreetMap,207270317,way
27.6194498,84.549015,BANANA FARM,farmland,AGRICULTURAL,OpenStreetMap,207274746,way
27.6222671,84.5497254,BANANA FARM,farmland,AGRICULTURAL,OpenStreetMap,207274755,way
30.0706856,81.5360465,,farmland,AGRICULTURAL,OpenStreetMap,208844621,way
26.8038263,80.927925,,farmland,AGRICULTURAL,OpenStreetMap,209686554,way
26.7984973,80.9333473,,farmland,AGRICULTURAL,OpenStreetMap,209686555,way
26.8062786,80.929054,,farmland,AGRICULTURAL,OpenStreetMap,209686556,way
26.8097359,80.9237502,,farmland,AGRICULTURAL,OpenStreetMap,209686557,way
26.8010623,80.934395,,farmland,AGRICULTURAL,OpenStreetMap,209686558,way
26.8409093,80.9891909,,farmland,AGRICULTURAL,OpenStreetMap,211350472,way
26.8870919,80.961698,,farmland,AGRICULTURAL,OpenStreetMap,211927547,way
26.8922817,80.9513807,,farmland,AGRICULTURAL,OpenStreetMap,212054760,way
26.8866767,80.9225168,,farmland,AGRICULTURAL,OpenStreetMap,212465717,way
26.8888457,80.9194418,,farmland,AGRICULTURAL,OpenStreetMap,212485663,way
26.8434502,80.9613728,,farmland,AGRICULTURAL,OpenStreetMap,213237662,way
